trial_id,scraped_at,extractor_version,has_participant_flow,dropout_rate_pct,started_n,completed_n,recency_decay,missing_enrollment,parse_warning
NCT00032630,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.2,2203,2111,0.212734,False,
NCT00417963,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.4,486,445,0.25113,False,
NCT02312258,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,706,0,0.741487,False,
NCT02270736,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.3,256,222,0.556764,False,
NCT00878644,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.7,295,287,0.363079,False,
NCT02110901,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.1,311,267,0.536396,False,
NCT01010932,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.9,222,200,0.268071,False,
NCT00162032,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.6,445,438,0.268071,False,
NCT02164864,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.5,2725,2438,0.471415,False,
NCT02398656,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.5,1274,886,0.853566,False,
NCT00722566,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,45.9,222,120,0.262342,False,
NCT01898923,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.7,236,199,0.607876,False,
NCT00594100,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.6,245,224,0.220602,False,
NCT00345839,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.9,3883,3575,0.301566,False,
NCT01033071,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.7,1071,892,0.266168,False,
NCT00799903,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,15828,15277,0.344032,False,
NCT00413413,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.2,1134,871,0.205195,False,
NCT01426425,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.6,572,397,0.441414,False,
NCT02755597,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,291,0,0.739553,False,
NCT01408303,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,647,623,0.305312,False,
NCT01087723,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.5,2198,2164,0.368375,False,
NCT04058067,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.7,263,240,0.769825,False,
NCT00591253,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.0,415,365,0.231988,False,
NCT00699192,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.8,819,780,0.233646,False,
NCT02361944,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.5,201,200,0.643819,False,
NCT03785405,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.1,216,166,0.83295,False,
NCT01564537,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.7,722,522,0.707275,False,
NCT01072877,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.4,279,275,0.316604,False,
NCT00212992,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,221,221,0.18275,False,
NCT00729430,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.1,358,261,0.365674,False,
NCT01134393,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.4,501,449,1.0,False,
NCT03045406,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,33.2,1170,781,0.584944,False,
NCT00576693,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.5,451,417,0.328159,False,
NCT00760214,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.4,885,784,0.231988,False,
NCT03481634,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.0,566,464,0.688555,False,
NCT00826280,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,40.3,347,207,0.25937,False,
NCT01442038,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.0,2651,2069,0.384821,False,
NCT01422304,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.1,1198,1137,0.31391,False,
NCT00174785,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.5,4628,3216,0.211174,False,
NCT00486018,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.3,397,376,0.244077,False,
NCT00097591,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.9,13608,12804,0.199291,False,
NCT02277691,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.5,341,295,0.428102,False,
NCT01599104,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.8,1161,1105,0.328159,False,
NCT03459287,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,53.2,581,272,0.846303,False,
NCT00706134,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.4,756,700,0.231988,False,
NCT01890421,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.6,426,415,0.481252,False,
NCT02942576,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.5,602,533,0.527807,False,
NCT02943785,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,45.2,1426,781,0.65166,False,
NCT00571649,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.1,8101,6145,0.266168,False,
NCT04929249,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.6,450,407,0.812445,False,
NCT01191450,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.6,243,210,0.337801,False,
NCT00984308,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.7,225,201,0.288062,False,
NCT00395135,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,64.6,3182,1128,0.228762,False,
NCT00177047,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,363,363,0.619824,False,
NCT00329238,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.5,2856,2299,1.0,False,
NCT01674647,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.9,1504,1370,0.350295,False,
NCT00059332,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,1700,1695,0.325753,False,
NCT02203916,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.8,328,299,0.419651,False,
NCT00056160,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,353,0,0.222179,False,
NCT02271217,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.5,377,341,0.444569,False,
NCT01109004,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,758,758,0.502737,False,
NCT00380068,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.8,224,155,0.233646,False,
NCT00402103,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.7,556,452,0.212734,False,
NCT01764386,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,65.7,242,83,0.371096,False,
NCT00489827,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.5,865,861,0.7371,False,
NCT02801669,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.8,984,681,0.588565,False,
NCT00325442,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.6,350,320,0.268071,False,
NCT00863681,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.4,396,244,0.57068,False,
NCT02132767,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.1,523,491,0.404683,False,
NCT02441218,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.3,6505,5315,0.252985,False,
NCT01870778,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,6545,6528,0.457741,False,
NCT03877237,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,313,302,0.598569,False,
NCT04847557,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,731,663,0.870551,False,
NCT05093933,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.5,6105,5219,0.916786,False,
NCT03988634,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,91.2,467,41,0.761103,False,
NCT04788511,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,529,510,0.784026,False,
NCT02678312,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,-1858.8,17,333,0.701256,False,
NCT02468232,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,44.9,225,124,0.650115,False,
NCT03877224,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.6,504,491,0.61645,False,
NCT03759392,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.8,276,249,0.701756,False,
NCT03619213,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,6263,6242,0.71521,False,
NCT02188784,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.8,225,203,0.426176,False,
NCT00853658,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,34.5,7064,4630,0.407575,False,
NCT00330876,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.6,539,455,0.206662,False,
NCT01370590,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.3,406,364,0.300923,False,
NCT01926782,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.7,803,653,0.390249,False,
NCT00309738,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.0,355,330,0.186785,False,
NCT01078675,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.5,315,241,0.323595,False,
NCT05763875,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.6,350,334,0.868074,False,
NCT01047501,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.6,702,663,0.272045,False,
NCT00129402,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.5,248,222,0.197876,False,
NCT01763905,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.5,307,290,0.346738,False,
NCT00418834,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,1053,1010,0.222179,False,
NCT03768427,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.4,454,416,0.656629,False,
NCT02009865,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,162,156,0.381185,False,
NCT04964544,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,1196,1154,0.775143,False,
NCT05425745,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.1,354,336,0.863348,False,
NCT01763866,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.8,1899,1826,0.347975,False,
NCT01475825,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,62.5,309,116,0.416277,False,
NCT00409773,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,1143,1096,0.217379,False,
NCT02550288,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.9,309,297,0.431674,False,
NCT01370603,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.4,328,284,0.303074,False,
NCT00491530,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.4,310,287,0.22382,False,
NCT00683618,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,87.2,436,56,0.237054,False,
NCT00630877,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.2,271,227,0.215837,False,
NCT00413972,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.1,392,364,0.188165,False,
NCT00249249,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.2,830,787,0.188165,False,
NCT01854918,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.0,3681,3275,0.513472,False,
NCT01623115,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.6,486,376,0.379199,False,
NCT01964326,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.7,1311,1014,0.379199,False,
NCT01730040,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.4,355,286,0.360417,False,
NCT00542386,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,36.1,642,410,0.244077,False,
NCT01763918,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.7,331,312,0.349216,False,
NCT00812955,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.5,474,443,0.235372,False,
NCT00309777,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.4,857,802,0.186785,False,
NCT02304484,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.2,770,745,0.503454,False,
NCT00462748,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.3,786,752,0.215837,False,
NCT00680017,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.4,280,251,0.275882,False,
NCT02023879,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.6,233,178,0.474221,False,
NCT02741245,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.2,321,314,0.456222,False,
NCT02458287,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.3,299,289,0.419651,False,
NCT00961636,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.4,1152,882,0.270051,False,
NCT00535405,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.7,1289,1190,0.230287,False,
NCT00257686,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.4,962,862,0.180123,False,
NCT01242527,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.8,399,364,0.300923,False,
NCT00783263,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.7,440,428,0.254793,False,
NCT01516879,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.5,905,855,0.343788,False,
NCT00479388,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.9,1216,1011,0.222179,False,
NCT00536510,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.2,646,535,0.211174,False,
NCT01984424,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.6,218,208,0.490711,False,
NCT02833844,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.4,467,451,0.592912,False,
NCT02463071,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.9,383,349,0.461888,False,
NCT00289900,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.5,2340,1954,0.260728,False,
NCT00325780,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.4,1355,1200,0.205195,False,
NCT02662569,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,986,968,0.492461,False,
NCT00276484,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.8,579,557,0.211174,False,
NCT01350999,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.5,503,460,0.270051,False,
NCT00435045,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.6,245,219,0.203691,False,
NCT03001817,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.6,551,498,0.563144,False,
NCT01954394,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.8,986,899,0.474221,False,
NCT01763827,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.8,615,598,0.345014,False,
NCT01624142,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.0,300,252,0.51104,False,
NCT01047683,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.1,229,215,0.281906,False,
NCT00479882,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.2,2414,1733,0.216607,False,
NCT03397121,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.3,482,466,0.574622,False,
NCT00626392,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.0,267,219,0.212734,False,
NCT01350973,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,611,589,0.268071,False,
NCT00858637,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.3,260,215,0.25113,False,
NCT01710007,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.8,202,168,0.316604,False,
NCT00463606,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.5,758,663,0.209726,False,
NCT00827606,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.0,271,206,0.342728,False,
NCT01730053,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.7,305,245,0.362993,False,
NCT01813422,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,970,934,0.437866,False,
NCT00496730,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.3,256,245,0.218985,False,
NCT03011450,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.4,470,421,0.564616,False,
NCT00271817,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,48.0,1220,635,0.209726,False,
NCT01524289,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.4,306,262,0.534109,False,
NCT04620135,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.9,245,238,0.675603,False,
NCT02674854,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.7,750,685,0.460793,False,
NCT01560637,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,42.1,470,272,0.677691,False,
NCT01156012,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.5,402,392,0.268071,False,
NCT01722604,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.8,258,243,0.312053,False,
NCT03691649,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.6,426,304,0.624699,False,
NCT04944290,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.5,447,418,0.729961,False,
NCT00690794,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.7,726,670,0.233646,False,
NCT01106014,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,53.2,1156,541,0.373748,False,
NCT02250651,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.9,528,444,0.618355,False,
NCT01342081,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.0,489,484,1.0,False,
NCT00660179,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.9,742,587,0.300923,False,
NCT04024072,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.2,495,484,0.606291,False,
NCT01908699,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,56.0,273,120,0.546679,False,
NCT03284853,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.8,430,362,0.634262,False,
NCT02507687,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.2,240,201,0.792069,False,
NCT00323284,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.7,239,199,0.25113,False,
NCT01749904,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.9,420,387,0.407478,False,
NCT02207491,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.7,411,367,0.387388,False,
NCT00449956,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.9,474,451,0.210474,False,
NCT00848536,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.0,371,360,0.247637,False,
NCT03868124,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,560,0,0.867868,False,
NCT02558374,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,21.3,708,557,0.451053,False,
NCT00947661,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.8,578,550,0.303074,False,
NCT01830140,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.4,466,455,0.360417,False,
NCT02059278,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.1,335,328,0.382,False,
NCT00051168,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.9,502,367,1.0,False,
NCT01841762,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.7,335,269,0.410585,False,
NCT01355159,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.6,2464,2301,0.441414,False,
NCT03541174,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,21.0,730,577,0.72015,False,
NCT01357616,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.8,328,309,0.321222,False,
NCT01297920,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.6,690,548,0.305312,False,
NCT04445519,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.9,691,657,0.745192,False,
NCT02914509,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.9,565,554,0.551764,False,
NCT01027949,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,76.7,894,208,0.595168,False,
NCT01453855,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.8,864,840,0.309765,False,
NCT02558231,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.6,247,196,0.604853,False,
NCT01310777,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.8,560,483,0.321222,False,
NCT02105272,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.4,237,229,0.387388,False,
NCT00383019,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.4,289,282,0.203691,False,
NCT02512042,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.9,973,925,0.428712,False,
NCT00568178,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,64.4,306,109,0.273859,False,
NCT00000125,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,29.2,1636,1159,0.563946,False,
NCT05022004,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,597,576,0.76527,False,
NCT03758638,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,77.3,620,141,0.948892,False,
NCT01570829,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,331,331,0.332945,False,
NCT02398188,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.7,793,732,0.410293,False,
NCT04844918,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.1,267,192,0.796595,False,
NCT02963935,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.0,282,217,0.515793,False,
NCT04074161,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.6,338,319,0.662894,False,
NCT00594399,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.9,302,275,0.279906,False,
NCT03693430,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.2,304,282,0.655228,False,
NCT03548935,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.7,1961,1849,0.652434,False,
NCT00554216,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,40.1,1267,759,0.233646,False,
NCT03229057,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,29.6,240,169,0.873241,False,
NCT01320722,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.7,242,204,0.395941,False,
NCT00600483,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.5,1502,1419,0.262342,False,
NCT01814072,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.7,562,474,0.483542,False,
NCT00781937,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.3,422,294,0.262342,False,
NCT00567255,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,46.2,1496,805,0.235372,False,
NCT03651765,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,56.6,205,89,0.910929,False,
NCT04520256,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,34.1,384,253,0.789629,False,
NCT05040971,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.2,207,192,0.800386,False,
NCT05412004,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.1,469,389,0.851138,False,
NCT02918279,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.3,251,215,0.569192,False,
NCT03611582,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.3,611,505,0.606003,False,
NCT00456521,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,42.0,793,460,0.22542,False,
NCT01535014,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,493,484,0.332945,False,
NCT02432209,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.7,379,308,0.606435,False,
NCT01557166,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.1,359,276,0.334212,False,
NCT01272219,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,70.2,3731,1110,0.387479,False,
NCT00796367,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.1,676,574,0.258509,False,
NCT03811574,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.5,401,395,0.636373,False,
NCT00532779,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,50.1,1742,870,0.233646,False,
NCT05064735,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.6,407,368,0.811096,False,
NCT03345771,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,230,230,0.666206,False,
NCT04102189,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.5,201,196,0.71538,False,
NCT05822830,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.0,751,638,0.898687,False,
NCT03548987,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.8,902,741,0.600419,False,
NCT00563368,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.4,756,541,0.220602,False,
NCT00166205,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.4,276,228,0.18951,False,
NCT01375647,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.0,700,595,0.376508,False,
NCT03389555,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.4,205,200,0.597433,False,
NCT00082628,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,35.9,326,209,0.171161,False,
NCT00608023,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.3,263,215,0.222179,False,
NCT00980174,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.8,242,228,0.30466,False,
NCT03096314,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.0,1358,1059,0.537671,False,
